장소유형,담당부서,장소명,읍면동 구분,소재지도로명주소,소재지지번주소,연락처,홈페이지,위도,경도,데이터기준일자,비고
여주도자기,관광체육과,흙내가마,강천면,경기도 여주시 강천면 강문로 380,경기도 여주시 강천면 이호리 129-8,031-884-7918,,37.28429853,127.6963967,2025-12-16,"커피,머그,다도,볼,접시,액자,생활소품,주방소품"
여주도자기,관광체육과,흙누리 공방,오학동,경기도 여주시 소지개길 49,경기도 여주시 천송동 91-5,031-886-3144,,37.30731245,127.6691786,2025-12-16,"다도,커피,주전자,머그,생활소품,화분"
여주도자기,관광체육과,흙도예,북내면,경기도 여주시 북내면 도예촌길 3,경기도 여주시 북내면 지내리 370-41,031-886-9338,,37.30795606,127.6854073,2025-12-16,"작품, 생활자기"
여주도자기,관광체육과,흙마루,오학동,경기도 여주시 오금2길 109-4,경기도 여주시 오금동 133,,,37.34052707,127.6550292,2025-12-16,"달항아리, 접시"
유관기관,자치행정과,(재)여주시인재육성장학회,오학동,경기도 여주시 신륵사길 6-6,경기도 여주시 천송동 553,031-887-2583,http://www.yeojulove.or.kr,37.30018482,127.6523511,2025-12-16,
유관기관,자치행정과,KT여주지사,여흥동,경기도 여주시 청심로 204,경기도 여주시 상동 315-3,100,https://www.kt.com,37.2953525,127.6420461,2025-12-16,
유관기관,자치행정과,국립농산물품질관리원 경기지원 여주사무소,세종대왕면,경기도 여주시 세종대왕면 중부대로 2799-24,경기도 여주시 세종대왕면 왕대리 947-17,031-880-8000,https://www.naqs.go.kr,37.30151967,127.6150476,2025-12-16,
유관기관,자치행정과,국민건강보험공단 여주지사,중앙동,경기도 여주시 소양로 7,경기도 여주시 하동 363-1,1577-1000,https://www.nhis.or.kr,37.29740965,127.6278505,2025-12-16,
유관기관,자치행정과,대한법률구조공단 여주출장소,오학동,경기도 여주시 현암로 21-9,경기도 여주시 현암동 665-6,031-884-7640,https://www.klac.or.kr,37.31302586,127.6330126,2025-12-16,
유관기관,자치행정과,민주평화통일자문회의 여주시협의회,여흥동,경기도 여주시 세종로 1,경기도 여주시 홍문동 4,031-885-0038,https://www.puac.go.kr/index.jsp,37.29821379,127.6366244,2025-12-16,
유관기관,자치행정과,바르게살기운동 여주시협의회,중앙동,경기도 여주시 청심로 88,경기도 여주시 하동 124,031-885-1112,,37.29953272,127.6301574,2025-12-16,
유관기관,자치행정과,세종대왕유적관리소,세종대왕면,경기도 여주시 세종대왕면 영릉로 269-10,경기도 여주시 세종대왕면 왕대리 951-2,031-885-3123,https://sejong.cha.go.kr,37.30493307,127.6113328,2025-12-16,
유관기관,자치행정과,수원보호관찰소 여주지소,여흥동,경기도 여주시 세종로45번길 25,경기도 여주시 상동 361,031-887-5500,https://www.moj.go.kr/cppb/813/subview.do,37.29340116,127.6397,2025-12-16,
유관기관,자치행정과,수원지방검찰청 여주지청,오학동,경기도 여주시 현암로 21-11,경기도 여주시 현암동 640-9,031-880-4200,http://www.spo.go.kr/yeoju,37.31375024,127.6326665,2025-12-16,
유관기관,자치행정과,수원지방법원 여주지원,오학동,경기도 여주시 현암로 21-12,경기도 여주시 현암동 640-10,031-880-7500,https://suwon.scourt.go.kr,37.31362214,127.6341253,2025-12-16,
유관기관,자치행정과,여주경찰서,중앙동,경기도 여주시 세종로 50,경기도 여주시 창동 155,031-887-0359,https://www.ggpolice.go.kr/yj,37.29320522,127.6355293,2025-12-16,
유관기관,자치행정과,여주교육지원청,여흥동,경기도 여주시 청심로 181,경기도 여주시 상동 201-29,031-880-2308,https://www.goeyj.kr/goeyj/main.do,37.29718659,127.6404216,2025-12-16,
유관기관,자치행정과,여주도시공사,점동면,경기도 여주시 점동면 청안로 132,경기도 여주시 점동면 청안리 124-1,031-880-4000,https://www.yjcmc.or.kr,37.20601228,127.6622986,2025-12-16,
유관기관,자치행정과,여주문화원,오학동,경기도 여주시 신륵사길 6-6,경기도 여주시 천송동 553,031-883-3450,http://yeojucc.co.kr,37.30018482,127.6523511,2025-12-16,
유관기관,자치행정과,여주세종문화관광재단,오학동,경기도 여주시 여양로 210-5,경기도 여주시 천송동 516-1,031-881-9690,https://www.yjcf.or.kr,37.30165465,127.6504038,2025-12-16,
유관기관,자치행정과,여주소방서,중앙동,경기도 여주시 우암로 110,경기도 여주시 월송동 42,031-887-7119,https://119.gg.go.kr/yeoju,37.29166799,127.6258041,2025-12-16,
유관기관,자치행정과,여주시 새마을회,중앙동,경기도 여주시 영릉로 35-16,경기도 여주시 창동 195,031-884-8623,,37.28896621,127.630976,2025-12-16,
유관기관,자치행정과,여주시 체육회,중앙동,경기도 여주시 영릉로 123,경기도 여주시 월송동 1,031-886-1700,http://yjsc.or.kr,37.29303754,127.6229022,2025-12-16,
유관기관,자치행정과,여주시산림조합,중앙동,경기도 여주시 삼밭골길 10,경기도 여주시 월송동 230-6,031-883-7011,http://yeoju.nfcf.or.kr,37.28483659,127.6146309,2025-12-16,
유관기관,자치행정과,여주시선거관리위원회,여흥동,경기도 여주시 여양로 57,경기도 여주시 상동 371-5,031-884-7866,https://gg.nec.go.kr,37.29121592,127.6403473,2025-12-16,
유관기관,자치행정과,여주우체국,여흥동,경기도 여주시 세종로 100,경기도 여주시 홍문동 233-5,031-883-0004,https://www.koreapost.go.kr,37.28930883,127.6341513,2025-12-16,
유관기관,자치행정과,한국국토정보공사 여주지사,여흥동,경기도 여주시 여흥로160번길 50,경기도 여주시 상동 371-3,031-8087-3460,https://www.lx.or.kr/gyeonggi.do,37.29141174,127.6407907,2025-12-16,
유관기관,자치행정과,한국노동조합총연맹 중앙교육원,점동면,경기도 여주시 점동면 장여로 987-189,경기도 여주시 점동면 덕평리 9-2,031-884-0676,http://ed.inochong.org,37.19164499,127.6570571,2025-12-16,
유관기관,자치행정과,한국농어촌공사 여주이천지사,세종대왕면,경기도 여주시 세종대왕면 양화로 816,경기도 여주시 세종대왕면 신지리 955-5,031-887-7500,https://www.ekr.or.kr,37.28968442,127.5698172,2025-12-16,
유관기관,자치행정과,한국도로공사 여주영업소,여흥동,경기도 여주시 장여로 1758,경기도 여주시 점봉동 132,031-327-2148,https://www.ex.co.kr,37.2530985,127.6503444,2025-12-16,
유관기관,자치행정과,한국자유총연맹 여주시지부,중앙동,경기도 여주시 청심로 88,경기도 여주시 하동 124,031-885-2501,https://www.koreaff.or.kr,37.29953272,127.6301574,2025-12-16,
유관기관,자치행정과,한국전력공사 여주지사,여흥동,경기도 여주시 세종로 93,경기도 여주시 홍문동 275,123,https://home.kepco.co.kr/kepco,37.28938282,127.6350388,2025-12-16,
정보화마을,정보통신과,그린투어,세종대왕면,경기도 여주시 세종대왕면 광대1길 10-1,경기도 여주시 세종대왕면 광대리 315-3,,https://greentour.invil.org/,37.26349035,127.5748328,2025-12-16,
정보화마을,정보통신과,서화,북내면,경기도 여주시 북내면 서원2길 38,경기도 여주시 북내면 서원리 182-1,,https://seohwa.invil.org/,37.3993267,127.6974594,2025-12-16,
정보화마을,정보통신과,팜스테이,금사면,경기도 여주시 금사면 윗범실길 8-3,경기도 여주시 금사면 상호리 153-2,,https://farmstay.invil.org/,37.40875051,127.4745956,2025-12-16,
정보화마을,정보통신과,해바라기,강천면,경기도 여주시 강천면 부평로 368,경기도 여주시 강천면 부평리 213-5,,https://sune.invil.org/,37.2844394,127.7405217,2025-12-16,
콘도·호텔,관광체육과,남한강 썬밸리 호텔,여흥동,경기도 여주시 강변유원지길 45,경기도 여주시 연양동 414-5,031-880-3889,http://www.sunvalley.co.kr,37.29309128,127.6610509,2025-12-16,
콘도·호텔,관광체육과,여주 일성 남한강 콘도,오학동,경기도 여주시 신륵로 5,경기도 여주시 천송동 585-2,031-883-1199,http://www.ilsungresort.co.kr,37.30126167,127.6507889,2025-12-16,
평생교육,평생교육과,가남초등학교,가남읍,경기도 여주시 가남읍 태평4길 2,경기도 여주시 가남읍 태평리 75-3,031-883-5455,https://ganam-e.goeyj.kr,37.20528811,127.5475999,2025-12-16,
평생교육,평생교육과,가남초등학교병설유치원,가남읍,경기도 여주시 가남읍 태평4길 2,경기도 여주시 가남읍 태평리 75-3,031-884-2041,https://ganam-e.goeyj.kr,37.20528811,127.5475999,2025-12-16,
평생교육,평생교육과,강천중학교,강천면,경기도 여주시 강천면 강문로 594,경기도 여주시 강천면 간매리 268-1,031-883-1902,https://gangchun-m.goeyj.kr,37.27087978,127.712448,2025-12-16,
평생교육,평생교육과,강천초등학교,강천면,경기도 여주시 강천면 간매3길 31,경기도 여주시 강천면 간매리 443,031-881-1355,https://ges-e.goeyj.kr,37.26902312,127.7204304,2025-12-16,
평생교육,평생교육과,강천초등학교병설유치원,강천면,경기도 여주시 강천면 간매3길 31,경기도 여주시 강천면 간매리 443,031-881-1356,https://ges-e.goeyj.kr,37.26902312,127.7204304,2025-12-16,
평생교육,평생교육과,경기관광고등학교,대신면,경기도 여주시 대신면 여양로 1416,경기도 여주시 대신면 율촌리 산 28-2,031-882-2250,https://gtour-h.goeyj.kr,37.37548313,127.5893974,2025-12-16,
평생교육,평생교육과,금당초등학교,가남읍,경기도 여주시 가남읍 가남로 649,경기도 여주시 가남읍 금당리 713-2,031-884-7687,https://gde-e.goeyj.kr,37.19676315,127.6054844,2025-12-16,
평생교육,평생교육과,금당초등학교병설유치원,가남읍,경기도 여주시 가남읍 가남로 649,경기도 여주시 가남읍 금당리 713-2,031-881-5404,https://gde-e.goeyj.kr,37.19676315,127.6054844,2025-12-16,
평생교육,평생교육과,깊은샘유치원,중앙동,경기도 여주시 삼밭골길 34,경기도 여주시 월송동 248-9,031-884-5030,,37.28576452,127.6120293,2025-12-16,
평생교육,평생교육과,능북초등학교,세종대왕면,경기도 여주시 세종대왕면 백석1길 8-16,경기도 여주시 세종대왕면 백석리 442-4,031-884-6237,https://neungbuk-e.goeyj.kr,37.33347235,127.5921079,2025-12-16,
평생교육,평생교육과,능북초등학교병설유치원,세종대왕면,경기도 여주시 세종대왕면 백석1길 8-16,경기도 여주시 세종대왕면 백석리 442-4,031-884-5286,https://neungbuk-e.goeyj.kr,37.33347235,127.5921079,2025-12-16,
평생교육,평생교육과,능서초등학교,세종대왕면,경기도 여주시 세종대왕면 마장로 64,경기도 여주시 세종대왕면 신지리 786-1,031-884-5876,https://ns-e.goeyj.kr,37.29851588,127.5727365,2025-12-16,
평생교육,평생교육과,능서초등학교병설유치원,세종대왕면,경기도 여주시 세종대왕면 마장로 64,경기도 여주시 세종대왕면 신지리 786-1,031-881-0848,https://ns-e.goeyj.kr,37.29851588,127.5727365,2025-12-16,
평생교육,평생교육과,능현유치원,여흥동,경기도 여주시 명성로 92,경기도 여주시 능현동 280-10,031-883-7066,,37.25874651,127.6568058,2025-12-16,
평생교육,평생교육과,대신고등학교,대신면,경기도 여주시 대신면 여양로 1196,경기도 여주시 대신면 후포리 258-1,031-882-7631,https://daeshin-h.goeyj.kr,37.36353482,127.6081153,2025-12-16,
평생교육,평생교육과,대신중학교,대신면,경기도 여주시 대신면 여양로 1196,경기도 여주시 대신면 후포리 258-1,031-882-7631,https://daeshin-m.goeyj.kr,37.36353482,127.6081153,2025-12-16,
평생교육,평생교육과,대신초등학교,대신면,경기도 여주시 대신면 여양로 1440,경기도 여주시 대신면 율촌리 285,031-882-7619,https://daeshin-e.goeyj.kr,37.37521136,127.5873557,2025-12-16,
평생교육,평생교육과,대신초등학교병설유치원,대신면,경기도 여주시 대신면 여양로 1440,경기도 여주시 대신면 율촌리 285,031-881-2542,https://daeshin-e.goeyj.kr,37.37521136,127.5873557,2025-12-16,
평생교육,평생교육과,매류초등학교,세종대왕면,경기도 여주시 세종대왕면 양화로 592,경기도 여주시 세종대왕면 마래리 143,031-884-8729,https://maeryu-e.goeyj.kr,37.27353531,127.5582613,2025-12-16,
평생교육,평생교육과,매류초등학교병설유치원,세종대왕면,경기도 여주시 세종대왕면 양화로 592,경기도 여주시 세종대왕면 마래리 143,031-881-0262,https://maeryu-e.goeyj.kr,37.27353531,127.5582613,2025-12-16,
평생교육,평생교육과,문장초등학교,흥천면,경기도 여주시 흥천면 문바실길 20,경기도 여주시 흥천면 문장리 373-22,031-883-0404,https://munjang-e.goeyj.kr,37.36126511,127.5124909,2025-12-16,
평생교육,평생교육과,문장초등학교병설유치원,흥천면,경기도 여주시 흥천면 문바실길 20,경기도 여주시 흥천면 문장리 373-22,031-884-0682,https://munjang-e.goeyj.kr,37.36126511,127.5124909,2025-12-16,
평생교육,평생교육과,북내초등학교,북내면,경기도 여주시 북내면 여양2로 304,경기도 여주시 북내면 당우리 175,031-882-0106,https://bn-e.goeyj.kr,37.32941704,127.6806122,2025-12-16,
평생교육,평생교육과,북내초등학교도전분교,강천면,경기도 여주시 강천면 원양1로 716,경기도 여주시 강천면 도전리 776-1,031-886-6212,https://bn-e.goeyj.kr,37.33721014,127.7511112,2025-12-16,
평생교육,평생교육과,북내초등학교도전분교장병설유치원,강천면,경기도 여주시 강천면 원양1로 716,경기도 여주시 강천면 도전리 776-1,031-886-7445,https://bn-e.goeyj.kr,37.33721014,127.7511112,2025-12-16,
평생교육,평생교육과,북내초등학교병설유치원,북내면,경기도 여주시 북내면 여양2로 304,경기도 여주시 북내면 당우리 175,031-883-9567,https://bn-e.goeyj.kr,37.32941704,127.6806122,2025-12-16,
평생교육,평생교육과,북내초등학교운암분교,북내면,경기도 여주시 북내면 당전로 284,경기도 여주시 북내면 중암리 634-1,031-882-0174,https://bn-e.goeyj.kr,37.33414383,127.7104114,2025-12-16,
평생교육,평생교육과,상품중학교,산북면,경기도 여주시 산북면 상품1길 28,경기도 여주시 산북면 상품리 70-1,031-883-0051,https://sangpoom-m.goeyj.kr,37.40265113,127.4399231,2025-12-16,
평생교육,평생교육과,상품초등학교,산북면,경기도 여주시 산북면 금품1로 15,경기도 여주시 산북면 상품리 12-1,031-883-0077,https://sangpum-e.goeyj.kr,37.40533485,127.4450137,2025-12-16,
평생교육,평생교육과,상품초등학교병설유치원,산북면,경기도 여주시 산북면 금품1로 15,경기도 여주시 산북면 상품리 12-1,031-884-0908,https://sangpum-e.goeyj.kr,37.40533485,127.4450137,2025-12-16,
평생교육,평생교육과,세정중학교,세종대왕면,경기도 여주시 세종대왕면 양화로 697,경기도 여주시 세종대왕면 매류리 376-6,031-882-4700,https://sejung-m.goeyj.kr,37.28030689,127.5639853,2025-12-16,
평생교육,평생교육과,세종고등학교,여흥동,경기도 여주시 청심로 221,경기도 여주시 상동 536-1,031-883-1120,https://se-jong-h.goeyj.kr,37.29549345,127.6462791,2025-12-16,
평생교육,평생교육과,세종중학교,중앙동,경기도 여주시 세종로 204-17,경기도 여주시 교동 121-11,031-884-6175,https://yjsejong-m.goeyj.kr,37.279512,127.6328214,2025-12-16,
평생교육,평생교육과,세종초등학교,중앙동,경기도 여주시 세종로 204-19,경기도 여주시 교동 121-7,031-880-2600,https://sejong-e.goeyj.kr,37.2797981,127.6338262,2025-12-16,
평생교육,평생교육과,세종초등학교병설유치원,중앙동,경기도 여주시 세종로 204-19,경기도 여주시 교동 121-7,031-880-2680,https://sejong-e.goeyj.kr,37.2797981,127.6338262,2025-12-16,
평생교육,평생교육과,소화유치원,중앙동,경기도 여주시 우암로 5,경기도 여주시 하동 394-49,031-886-1278,http://www.yeojusohwa.co.kr,37.29782467,127.6339673,2025-12-16,
평생교육,평생교육과,송삼초등학교,가남읍,경기도 여주시 가남읍 송삼로 165,경기도 여주시 가남읍 송림리 209-1,031-882-5463,https://songsam-e.goeyj.kr,37.17646533,127.6339597,2025-12-16,
평생교육,평생교육과,송삼초등학교병설유치원,가남읍,경기도 여주시 가남읍 송삼로 165,경기도 여주시 가남읍 송림리 209-1,031-881-3775,https://songsam-e.goeyj.kr,37.17646533,127.6339597,2025-12-16,
평생교육,평생교육과,송촌초등학교,대신면,경기도 여주시 대신면 여양1로 237,경기도 여주시 대신면 송촌리 504,031-881-1914,https://song-e.goeyj.kr,37.4117204,127.5690748,2025-12-16,
평생교육,평생교육과,송촌초등학교병설유치원,대신면,경기도 여주시 대신면 여양1로 237,경기도 여주시 대신면 송촌리 504,031-883-3829,https://song-e.goeyj.kr,37.4117204,127.5690748,2025-12-16,
평생교육,평생교육과,여강고등학교,북내면,경기도 여주시 북내면 여강로 337-8,경기도 여주시 북내면 신접리 200,031-882-0109,https://yeogang-h.goeyj.kr,37.32944528,127.6834973,2025-12-16,
평생교육,평생교육과,여강중학교,북내면,경기도 여주시 북내면 여강로 337-8,경기도 여주시 북내면 신접리 200,031-882-0108,https://yeogang-m.goeyj.kr,37.32944528,127.6834973,2025-12-16,
평생교육,평생교육과,여성회관,오학동,경기도 여주시 신륵사길 6-6,경기도 여주시 천송동 553,031-887-3325,https://lll.yeoju.go.kr,37.30018482,127.6523511,2025-12-16,
평생교육,평생교육과,여주고등학교,중앙동,경기도 여주시 세종로 254-58,경기도 여주시 교동 454-5,031-883-5112,https://yeoju-h.goeyj.kr,37.27191005,127.6326848,2025-12-16,
평생교육,평생교육과,여주농업경영전문학교,세종대왕면,경기도 여주시 세종대왕면 농도원1길 76,경기도 여주시 세종대왕면 왕대리 973-1,031-883-8272,https://yeoju-a.goeyj.kr,37.29536717,127.6233234,2025-12-16,
평생교육,평생교육과,여주대학교,중앙동,경기도 여주시 세종로 338,경기도 여주시 교동 51-5,031-880-5000,https://www.yit.ac.kr,37.27109289,127.6363531,2025-12-16,
평생교육,평생교육과,여주대학교부속유치원,중앙동,경기도 여주시 세종로 338,경기도 여주시 교동 51-5,031-880-5591,http://www.yitkindergarten.co.kr,37.27109289,127.6363531,2025-12-16,
평생교육,평생교육과,여주여자중학교,여흥동,경기도 여주시 청심로 221,경기도 여주시 상동 536-1,031-880-8305,https://yeojugirls-m.goeyj.kr,37.29549345,127.6462791,2025-12-16,
평생교육,평생교육과,여주자영농업고등학교,세종대왕면,경기도 여주시 세종대왕면 농도원1길 78-1,경기도 여주시 세종대왕면 왕대리 973-1,031-883-2842,https://farms-h.goeyj.kr,37.29575224,127.620448,2025-12-16,
평생교육,평생교육과,여주제일고등학교,가남읍,경기도 여주시 가남읍 여주남로 1155-15,경기도 여주시 가남읍 심석리 350-1,031-882-3353 ,https://yeojufirst-h.goeyj.kr,37.20517928,127.5555129,2025-12-16,
평생교육,평생교육과,여주제일중학교,가남읍,경기도 여주시 가남읍 여주남로 1155-15,경기도 여주시 가남읍 심석리 350-1,031-882-3302,https://yeojufirst-m.goeyj.kr,37.20517928,127.5555129,2025-12-16,
평생교육,평생교육과,여주중학교,세종대왕면,경기도 여주시 세종대왕면 농도원1길 78,경기도 여주시 세종대왕면 왕대리 973,031-880-8993,https://yeoju-m.goeyj.kr,37.29679431,127.6209561,2025-12-16,
평생교육,평생교육과,여주초등학교,중앙동,경기도 여주시 청심로 139,경기도 여주시 창동 8,031-880-2900,https://yeoju-e.goeyj.kr,37.29870175,127.6359266,2025-12-16,
평생교육,평생교육과,여주초등학교병설유치원,중앙동,경기도 여주시 청심로 139,경기도 여주시 창동 8,031-880-2972,https://yeoju-e.goeyj.kr,37.29870175,127.6359266,2025-12-16,
평생교육,평생교육과,여흥초등학교,여흥동,경기도 여주시 여양로 91,경기도 여주시 상동 110,031-880-8404,https://yhes-e.goeyj.kr,37.29320528,127.6432887,2025-12-16,
평생교육,평생교육과,여흥초등학교병설유치원,여흥동,경기도 여주시 여양로 91,경기도 여주시 상동 110,031-880-8480,https://yhes-e.goeyj.kr,37.29320528,127.6432887,2025-12-16,
평생교육,평생교육과,연라초등학교,중앙동,경기도 여주시 여주남로 116,경기도 여주시 월송동 313-42,031-884-3066,https://yeonra-e.goeyj.kr,37.27733048,127.6114685,2025-12-16,
평생교육,평생교육과,연라초등학교병설유치원,중앙동,경기도 여주시 여주남로 116,경기도 여주시 월송동 313-42,031-884-3067,https://yeonra-e.goeyj.kr,37.27733048,127.6114685,2025-12-16,
평생교육,평생교육과,오산초등학교,가남읍,경기도 여주시 가남읍 양화로 168,경기도 여주시 가남읍 오산리 236,031-882-8703,https://yjosan-e.goeyj.kr,37.23879824,127.5590153,2025-12-16,
평생교육,평생교육과,오산초등학교병설유치원,가남읍,경기도 여주시 가남읍 양화로 168,경기도 여주시 가남읍 오산리 236,031-884-4423,https://yjosan-e.goeyj.kr,37.23879824,127.5590153,2025-12-16,
평생교육,평생교육과,오학초등학교,오학동,경기도 여주시 도예로 117,경기도 여주시 오학동 105-1,031-885-1326,https://ohak-e.goeyj.kr,37.3124391,127.6478987,2025-12-16,
평생교육,평생교육과,오학초등학교병설유치원,오학동,경기도 여주시 도예로 117,경기도 여주시 오학동 105-1,031-880-2571,https://ohak-e.goeyj.kr,37.3124391,127.6478987,2025-12-16,
평생교육,평생교육과,이포고등학교,흥천면,경기도 여주시 흥천면 이여로 1075,경기도 여주시 흥천면 계신리 468,031-882-9314,https://ipo-h.goeyj.kr,37.37638925,127.5168304,2025-12-16,
평생교육,평생교육과,이포중학교,흥천면,경기도 여주시 흥천면 이여로 1075,경기도 여주시 흥천면 계신리 468,031-882-9314,https://ipo-m.goeyj.kr,37.37638925,127.5168304,2025-12-16,
평생교육,평생교육과,이포초등학교,금사면,경기도 여주시 금사면 이여로 1237,경기도 여주시 금사면 이포리 406-1,031-881-1240,https://ipo-e.goeyj.kr,37.38909566,127.5298321,2025-12-16,
평생교육,평생교육과,이포초등학교병설유치원,금사면,경기도 여주시 금사면 이여로 1237,경기도 여주시 금사면 이포리 406-1,031-882-2570,https://ipo-e.goeyj.kr,37.38909566,127.5298321,2025-12-16,
평생교육,평생교육과,이포초등학교하호분교,금사면,경기도 여주시 금사면 금품1로 695,경기도 여주시 금사면 하호리 188-3,031-886-9416,https://ipo-e.goeyj.kr,37.40585877,127.5012612,2025-12-16,
평생교육,평생교육과,임당유치원,가남읍,경기도 여주시 가남읍 대명산1길 26,경기도 여주시 가남읍 태평리 326-1,031-884-8990,,37.20620712,127.5370223,2025-12-16,
평생교육,평생교육과,재능유치원,중앙동,경기도 여주시 세종로237번길 35,경기도 여주시 교동 21-3,031-882-1475,http://jaenung.co.kr,37.27736536,127.6422798,2025-12-16,
평생교육,평생교육과,점동고등학교,점동면,경기도 여주시 점동면 청안로 152,경기도 여주시 점동면 청안리 122,031-882-6705,https://jeomdong-h.goeyj.kr,37.20593642,127.6632644,2025-12-16,
평생교육,평생교육과,점동중학교,점동면,경기도 여주시 점동면 청안로 152,경기도 여주시 점동면 청안리 122,031-882-6705,https://jeomdong-m.goeyj.kr,37.20593642,127.6632644,2025-12-16,
평생교육,평생교육과,점동초등학교,점동면,경기도 여주시 점동면 청안로 106,경기도 여주시 점동면 청안리 117,031-882-6709,https://jde-e.goeyj.kr,37.2042827,127.6630001,2025-12-16,
평생교육,평생교육과,점동초등학교병설유치원,점동면,경기도 여주시 점동면 청안로 106,경기도 여주시 점동면 청안리 117,031-882-2213,https://jde-e.goeyj.kr,37.2042827,127.6630001,2025-12-16,
평생교육,평생교육과,점봉초등학교,여흥동,경기도 여주시 세종로 488-4,경기도 여주시 점봉동 336,031-881-6604,https://jbe-e.goeyj.kr,37.25674291,127.6446388,2025-12-16,
평생교육,평생교육과,점봉초등학교병설유치원,여흥동,경기도 여주시 세종로 488-4,경기도 여주시 점봉동 336,031-881-6607,https://jbe-e.goeyj.kr,37.25674291,127.6446388,2025-12-16,
평생교육,평생교육과,중앙유치원,가남읍,경기도 여주시 가남읍 마구실길 56-14,경기도 여주시 가남읍 태평리 400-1,031-882-2830,,37.20252101,127.5394921,2025-12-16,
평생교육,평생교육과,창명여자중학교,대신면,경기도 여주시 대신면 여양로 1416,경기도 여주시 대신면 율촌리 산 28-2,031-882-2250,https://changmyeong-m.goeyj.kr,37.37548313,127.5893974,2025-12-16,
평생교육,평생교육과,천남초등학교,대신면,경기도 여주시 대신면 참샘2길 1,경기도 여주시 대신면 천남리 649-1,031-883-7275,https://chonnam-e.goeyj.kr,37.3458497,127.6313184,2025-12-16,
평생교육,평생교육과,천남초등학교병설유치원,대신면,경기도 여주시 대신면 참샘2길 1,경기도 여주시 대신면 천남리 649-1,031-881-4068,https://chonnam-e.goeyj.kr,37.3458497,127.6313184,2025-12-16,
평생교육,평생교육과,해님유치원,중앙동,경기도 여주시 월평로 11,경기도 여주시 월송동 326-2,031-885-5484,https://blog.naver.com/haenim5484,37.27638366,127.6110713,2025-12-16,
평생교육,평생교육과,흥천중학교,흥천면,경기도 여주시 흥천면 흥천로 308-27,경기도 여주시 흥천면 효지리 163-1,031-881-2302,https://heungcheon-m.goeyj.kr,37.32737755,127.5555146,2025-12-16,
평생교육,평생교육과,흥천초등학교,흥천면,경기도 여주시 흥천면 효자로 155,경기도 여주시 흥천면 효지리 377-3,031-884-3370,https://heungcheon-e.goeyj.kr,37.3328062,127.5413066,2025-12-16,
평생교육,평생교육과,흥천초등학교병설유치원,흥천면,경기도 여주시 흥천면 효자로 155,경기도 여주시 흥천면 효지리 377-3,031-881-0344,https://heungcheon-e.goeyj.kr,37.3328062,127.5413066,2025-12-16,
